collection_id,username,sample_id,captured_at,gps_text,wifi_count,bssid,ssid,rssi_dbm,frequency_mhz,channel,band,security,wifi_standard,merged_count
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,66:20:e1:9a:9c:76,Kaeng Tai 1_5G,-76,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,66:20:e3:9d:04:ce,khun  Lung  sushi  plus_5G,-78,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,64:20:e3:bd:04:cf,<hidden>,-78,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,64:20:e1:8a:9c:77,<hidden>,-78,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,ac:84:c6:05:30:bd,SmillyOrange_5G,-79,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,e8:81:75:cf:5c:45,mrkreme_5G,-81,5805,161,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,66:20:e1:95:97:7e,wasei 1024_5G,-81,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,66:20:e3:9b:ac:26,Kyosen_5G,-83,5280,56,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,24:f2:7f:28:27:f4,GT-ACC,-83,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,12:e8:a7:13:3b:90,Audi_MMI_8575_5GHz,-85,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][PMFC][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,64:20:e3:4b:ac:27,<hidden>,-85,5280,56,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,24:f2:7f:28:27:f1,@BTSWIFI2,-86,5240,48,5 GHz,[WPA2-EAP-CCMP][RSN-EAP-CCMP][V][ESS],Unknown,16
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,c4:69:f0:7e:eb:d3,<hidden>,-86,5180,36,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,e8:81:75:27:47:d9,Melt_5G,-88,5280,56,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,16
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,f8:53:29:ed:26:18,TrueGigatexFiber_5G_m9G,-88,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,16
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,3a:72:c2:71:cc:0f,<hidden>,-88,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,2e:27:68:0f:8c:68,siriphon 5G,-88,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,98:da:c4:6d:07:6f,Uthumpron 5G,-88,5180,36,5 GHz,[WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,66:20:e1:98:08:fe,Khunyim_market 5G,-91,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,64:20:e1:68:08:ff,<hidden>,-91,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,e0:cc:7a:fa:2a:4c,Thara-5G-wlan,-92,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS],Unknown,11
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,63e9bc9a-39d2-47dd-b515-2355483fd7d3,2026-04-03 01:21:50,"Lat: 13.680278505476839, Lng: 100.60973933209958, Accuracy: 4.9m",123,ea:81:75:47:47:d9,<hidden>,-92,5280,56,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],Unknown,29
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,f8:53:29:aa:51:fc,Not,-57,2457,10,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,f0:09:0d:56:02:04,TP-Link_0204,-58,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,50:91:e3:81:a4:c2,TP-Link_A4C2,-64,2417,2,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,66:20:e1:1f:78:be,Natnaree37_2.4G,-65,2467,12,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,c4:0d:96:9f:35:b0,Natnaree_2G,-65,2432,5,2.4 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,64:20:e3:af:8b:06,<hidden>,-66,2447,8,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,64:20:e3:f4:fc:50,<hidden>,-68,2452,9,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,48:d6:82:bb:19:b8,BBGA1_2.4G,-68,2447,8,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,3c:33:32:47:16:61,dlink-1661,-69,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][PMFC][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,64:20:e0:0f:88:af,Trexsteakandbar_2.4G_2.4G_2.4G,-70,2432,5,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,12:e8:a7:73:3b:90,Audi_MMI_8575,-71,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][PMFC][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,24:f2:7f:28:28:b3,. @BTS XPRESS WIFI,-72,5540,108,5 GHz,[ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,66:20:e3:97:f7:c6,Wanida_5G,-72,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,66:20:e3:17:f7:c6,Wanida_2.4G,-75,2452,9,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,64:20:e3:a7:f7:c6,<hidden>,-75,2452,9,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,c4:18:fc:50:f2:ef,BBG-WiFi,-76,5680,136,5 GHz,[WPA2-EAP+EAP-SHA256-CCMP][RSN-EAP+EAP-SHA256-CCMP][K][V][PMFC][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,8c:de:f9:48:9a:44,NUCH_2.4_plus,-76,2442,7,2.4 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,24:f2:7f:28:28:a3,. @BTS XPRESS WIFI,-76,2412,1,2.4 GHz,[ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,c2:cb:ac:b9:72:98,<hidden>,-77,5500,100,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,ea:cb:ac:b9:72:98,<hidden>,-77,5500,100,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,66:20:e3:14:fc:50,khunytmoffice3rdfloor_2.4G,-77,2452,9,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,e6:cb:ac:b9:72:98,@Shell_Guest,-78,5500,100,5 GHz,[ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,e2:cb:ac:b9:72:98,<hidden>,-78,5500,100,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,64:20:e0:b7:8e:3a,Maew_5G,-79,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,c4:18:fc:50:f2:eb,BBG-Onboard,-79,5680,136,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][R][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,c4:18:fc:50:f2:ed,<hidden>,-80,5680,136,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][R][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,90:e9:5e:80:95:6e,WFMA21,-80,5680,136,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][R][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,38:91:48:e3:b0:bd,5G_e3b0bc,-80,5540,108,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,90:e9:5e:80:95:6f,DSNWL,-81,5680,136,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][R][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,66:20:e3:9b:11:b6,Nuaklao B2_5G,-81,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][K][V][PMFC][ESS][WPS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,de:0d:17:f5:20:6e,<hidden>,-81,2422,3,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,c4:eb:ff:9e:f3:42,Holi-bready_5G,-82,5500,100,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,80:8d:b7:a4:be:74,GT-ACC,-85,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,14
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,20:08:89:83:af:f9,Khunyingtofu_5G,-85,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,80:8d:b7:a4:be:71,@BTSWIFI2,-85,5785,157,5 GHz,[WPA2-EAP-CCMP][RSN-EAP-CCMP][V][ESS],Unknown,14
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,16:ca:56:45:d9:ae,<hidden>,-85,5640,128,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,80:8d:b7:a4:be:73,. @BTS XPRESS WIFI,-86,5785,157,5 GHz,[ESS],Unknown,14
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,24:f2:7f:34:14:75,GT-ACC,-87,5280,56,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,24:f2:7f:34:14:73,. @BTS XPRESS WIFI,-87,5280,56,5 GHz,[ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,24:f2:7f:34:14:71,@BTSWIFI2,-87,5280,56,5 GHz,[WPA2-EAP-CCMP][RSN-EAP-CCMP][V][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,d4:4f:67:11:d7:44,Udomsuk Inn & Cafe 5G,-87,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,e4:37:9f:0b:ab:ae,@BTSWIFI,-88,5680,136,5 GHz,[WPA2-EAP-CCMP][RSN-EAP-CCMP][K][V][R][PMFC][ESS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,14:ca:56:f5:d9:ae,NOREWiFi_5G,-88,5640,128,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,27
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,12:55:e4:9c:03:12,true_home5G_H6X,-88,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,80:8d:b7:a5:45:51,@BTSWIFI2,-91,5540,108,5 GHz,[WPA2-EAP-CCMP][RSN-EAP-CCMP][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,20:23:51:49:dc:23,<hidden>,-92,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,9
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,b3bb4f76-1b9a-4af0-bad0-e6f10dd41997,2026-04-03 01:21:52,"Lat: 13.680260136547219, Lng: 100.60971203131494, Accuracy: 4.7m",119,22:08:89:f3:af:f9,<hidden>,-93,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,9
